ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;Cod_qualifica;Desc_qualifica;GENERE;Età_MEDIA
2018;05202;Siena - Università per stranieri;Toscana;CENTRO;4AR;Titolare di assegno di ricerca;M;41,7
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;1PO;Prof. I fascia (ordinario);F;60,6
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;1PO;Prof. I fascia (ordinario);M;60,2
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;2PA;Prof. II fascia (associato);F;53,3
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;2PA;Prof. II fascia (associato);M;52,5
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,1
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,8
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39,1
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39,4
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;3RU;Ricercatore a tempo indeterminato;M;52,1
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;3RU;Ricercatore a tempo indeterminato;F;50,8
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;4AR;Titolare di assegno di ricerca;F;35,1
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;4AR;Titolare di assegno di ricerca;M;34,9
2018;05403;Perugia - Università per stranieri;Umbria;CENTRO;1PO;Prof. I fascia (ordinario);F;62,9
2018;05403;Perugia - Università per stranieri;Umbria;CENTRO;1PO;Prof. I fascia (ordinario);M;47,0
2018;05403;Perugia - Università per stranieri;Umbria;CENTRO;2PA;Prof. II fascia (associato);F;51,1
2018;05403;Perugia - Università per stranieri;Umbria;CENTRO;2PA;Prof. II fascia (associato);M;52,8
2018;05403;Perugia - Università per stranieri;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,0
2018;05403;Perugia - Università per stranieri;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,5
2018;05403;Perugia - Università per stranieri;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,5
2018;05403;Perugia - Università per stranieri;Umbria;CENTRO;3RU;Ricercatore a tempo indeterminato;F;50,2
2018;05403;Perugia - Università per stranieri;Umbria;CENTRO;3RU;Ricercatore a tempo indeterminato;M;55,0
2018;05403;Perugia - Università per stranieri;Umbria;CENTRO;4AR;Titolare di assegno di ricerca;F;39,8
2018;05403;Perugia - Università per stranieri;Umbria;CENTRO;4AR;Titolare di assegno di ricerca;M;34,0
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;59,2
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;57,6
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;55,6
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;53,7
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39,7
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;43,2
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;35,7
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,0
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;53,1
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;50,3
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;36,5
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;37,1
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;60,8
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;60,4
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;54,8
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;55,1
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42,3
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42,7
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;40,2
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39,1
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;53,6
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;54,5
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;35,9
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;35,2
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;59,7
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;59,3
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;54,2
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;54,1
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 230/2005;F;65,0
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;36,9
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,8
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,6
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,5
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;52,0
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;53,1
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;36,5
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;36,3
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;59,2
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;55,4
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;2PA;Prof. II fascia (associato);F;50,2
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;2PA;Prof. II fascia (associato);M;47,8
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38,2
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;40,2
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;51,0
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;53,3
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;36,0
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;35,0
2018;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;56,9
2018;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;55,7
2018;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;45,8
2018;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;46,0
2018;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;42,0
2018;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36,2
2018;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;36,0
2018;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;44,0
2018;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;31,9
2018;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;31,2
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;57,8
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;64,0
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;52,3
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;51,5
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;35,0
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;38,7
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,0
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;48,7
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;50,3
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;33,3
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;33,7
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;58,1
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;60,2
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;51,9
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;50,3
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38,0
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38,2
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,2
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,9
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;49,6
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;49,0
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;36,2
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;35,0
2018;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;60,3
2018;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;59,9
2018;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;46,7
2018;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;48,9
2018;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;40,4
2018;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38,4
2018;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;38,0
2018;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;55,8
2018;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;49,4
2018;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;33,8
2018;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;33,2
2018;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;60,5
2018;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;57,4
2018;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;52,0
2018;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;47,3
2018;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;44,0
2018;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;48,5
2018;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;57,0
2018;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;50,0
2018;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;51,7
2018;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;44,9
2018;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;47,4
2018;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 230/2005;F;42,3
2018;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;47,0
2018;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;44,0
2018;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36,0
2018;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 230/2005;M;45,3
2018;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;45,5
2018;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;48,0
2018;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;61,0
2018;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;42,5
2018;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;50,5
2018;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;45,4
2018;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;46,7
2018;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;46,7
2018;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;36,4
2018;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36,0
2018;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;39,7
2018;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;42,5
2018;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;51,5
2018;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;34,0
2018;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;31,0
2018;05812;Roma - Università Europea;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;47,3
2018;05812;Roma - Università Europea;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;49,3
2018;05812;Roma - Università Europea;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;47,5
2018;05812;Roma - Università Europea;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;45,5
2018;05812;Roma - Università Europea;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;43,0
2018;05812;Roma - Università Europea;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;33,0
2018;05812;Roma - Università Europea;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;33,0
2018;05812;Roma - Università Europea;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;38,0
2018;05812;Roma - Università Europea;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;46,0
2018;05812;Roma - Università Europea;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;44,7
2018;05812;Roma - Università Europea;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;35,0
2018;05812;Roma - Università Europea;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;35,5
2018;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;44,5
2018;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;43,3
2018;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;40,0
2018;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;47,5
2018;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;44,3
2018;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;54,0
2018;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;46,7
2018;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;47,2
2018;05814;Roma - Universitas Mercatorum;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;47,5
2018;05814;Roma - Universitas Mercatorum;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;43,6
2018;05814;Roma - Universitas Mercatorum;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;44,9
2018;05814;Roma - Universitas Mercatorum;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;40,0
2018;05814;Roma - Universitas Mercatorum;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;41,7
2018;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;51,6
2018;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;39,0
2018;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;2PA;Prof. II fascia (associato);F;47,0
2018;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;2PA;Prof. II fascia (associato);M;46,4
2018;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;40,3
2018;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;41,8
2018;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41,0
2018;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;43,0
2018;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;48,4
2018;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;38,5
2018;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;33,8
2018;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;52,0
2018;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;63,3
2018;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;47,0
2018;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;46,5
2018;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39,1
2018;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;42,5
2018;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;43,1
2018;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;47,5
2018;05817;Roma - Link Campus University;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;49,3
2018;05817;Roma - Link Campus University;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;43,0
2018;05817;Roma - Link Campus University;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;42,5
2018;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38,8
2018;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39,0
2018;05817;Roma - Link Campus University;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;46,5
2018;05817;Roma - Link Campus University;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;48,5
2018;05817;Roma - Link Campus University;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;36,0
2018;05817;Roma - Link Campus University;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;35,7
2018;05818;Roma - Saint Camillus International;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;46,0
2018;05818;Roma - Saint Camillus International;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41,0
2018;05818;Roma - Saint Camillus International;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;33,0
2018;05818;Roma - Saint Camillus International;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38,0
2018;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;59,7
2018;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;56,0
2018;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;54,5
2018;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;51,8
2018;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;51,0
2018;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;35,7
2018;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42,0
2018;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,3
2018;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;50,3
